,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,atr_pct,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,macd_ls_signal,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,range_pct,close_below_1/2,strong_rejection,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
57791,338.05,338.35,332.0,337.05,0.83004,NSE:PRINCEPIPE-EQ,2025-07-31,346.33998681686677,338.6514193012757,330.62240615432285,1.0227034852871857,1.024284540301861,1.0275626370475204,1.0047512811193464,0.9809298506284612,29.278350515463927,9.821428571428568,0.029139381609341545,0.14863041169033947,-1.4761765565624119,1.8839934727785261,0.79527559055118,-1.1838643671441131,0.35033048172922626,-1.936063263677213,-3.297256096103096,2.7458854395825014,4.283874081721262,1,1.0,6.350000000000023,0.30000000000001137,5.050000000000011,0,1,0.15748031471262885,0.04724409441379045,0.7952755892987775,0,1,0,0.018839934727785262,False,0,0.19246215668761055,329.1,15,2.3587004895416075,339.85,12,0.8307372793354134,,,,
57910,785.7,797.05,783.0,785.8,1.76152,NSE:PROTEAN-EQ,2025-07-31,815.8537484820084,907.2179357371149,1192.6282353653553,0.899291908089457,0.7606879569300097,1.0382460530440423,1.1545150620222893,1.5177249113837559,44.05611617031749,25.410714285714302,0.03233738137657712,0.34845171299409655,-1.2441875078547304,1.7879867650801673,0.19928825622775542,-1.25675505843911,-1.5148350225178222,-3.2563706997222908,-4.301845958691399,0.2905507531278329,1.4393771706580876,0,0.09999999999990905,14.049999999999955,11.25,2.7000000000000455,1,0,0.007117437717347686,0.800711743202343,0.19217081836856553,1,0,0,0.017879867650801674,True,1,0.20541450432901776,780.0,7,0.7381012980402081,946.3,6,20.42504454059557,,,,
58034,156.55,157.79,152.1,153.23,1.46407,NSE:PRSMJOHNSN-EQ,2025-07-31,157.46924111836083,152.393045051248,142.16029507054213,1.03330989327896,1.0719803653729632,1.0276658690749907,0.9945379171914639,0.9277575870948388,43.47826086956522,4.626428571428576,0.030192707507854705,0.20705673309513517,-3.6046804227478724,3.7133720550805966,0.1985940246045687,-1.5161046804227456,-2.2979711032046533,-4.553025612404172,-5.8949103535865355,0.06621885134456423,1.5848644319720415,0,3.3200000000000216,5.689999999999998,1.2399999999999807,1.1299999999999955,0,1,0.583479788078247,0.21792618590873802,0.19859402425554581,0,0,0,0.037133720550805965,True,1,0.0,147.0,3,4.0657834627683815,155.01,9,1.1616524179338257,,,,
58158,192.0,193.22,189.4,191.9,19.29807,NSE:PTC-EQ,2025-07-31,188.58352153380224,182.9961438546632,165.69801546760002,1.0305327618464823,1.1043955073224494,0.9827176734434718,0.9536015834010588,0.8634602160896301,59.660421545667454,5.339999999999997,0.02782699322563834,1.2387512544252717,-0.466804979253115,1.9906201146430398,0.6544502617801059,-0.4149377593361055,-0.9718758063128885,-3.501858389605755,-5.0012854611538256,1.6943404105434323,3.4144925432708093,0,0.09999999999999432,3.819999999999993,1.2199999999999989,2.5,0,1,0.026178010402673924,0.3193717269126397,0.6544502600668853,1,0,0,0.019906201146430397,False,0,0.6723843916984255,188.25,10,1.9020323084940103,201.495,1,5.0,,,,
58282,288.0,291.4,281.4,289.85,0.82546,NSE:PURVA-EQ,2025-07-31,285.5449674079762,281.07634074891945,274.89645073612826,1.0158982668094731,1.0224807922992183,0.9851473776366264,0.9697303458648246,0.948409352203306,51.63991625959527,10.692857142857138,0.03689100273540499,0.21503001057879087,-0.22375215146298702,3.450060376056581,0.8450000000000045,-0.8605851979345954,2.538855215678879,-3.203657811934008,-6.440705539618332,9.00569705354297,13.425078662519327,1,1.8500000000000227,10.0,1.5499999999999545,6.600000000000023,1,0,0.18499999981500226,0.15499999984499543,0.6599999993400022,0,0,0,0.03450060376056581,False,0,0.6176225976723855,277.95,13,4.105571847507343,299.65,18,3.3810591685354336,,,,
58406,988.0,1004.9,975.0,999.8,2.70455,NSE:PVRINOX-EQ,2025-07-31,993.8802108109059,986.9582590962955,1011.8496572128665,1.0070134189068425,0.975400102239364,0.9940790266162292,0.9871556902343424,1.0120520676263918,53.13069908814589,31.689285714285713,0.03169562483925357,0.7963703497410173,1.2301928820938568,2.9905981196239226,0.8294314381270894,0.0354376550397431,0.5555127177881387,-1.638224971684994,-2.94632048804987,2.849335324940488,4.319507201798773,0,11.799999999999955,29.899999999999977,5.100000000000023,13.0,1,0,0.39464882929944733,0.17056856181586424,0.43478260855024026,0,0,0,0.029905981196239228,False,0,0.5602044977155212,958.45,41,4.135827165433078,1004.45,27,0.46509301860372987,,,,
58513,743.0,779.9,743.0,759.65,5.78945,NSE:QPOWER-EQ,2025-07-31,771.6901908315826,666.9620181401517,485.48489144488184,1.1570226937112091,1.373805920417347,1.0158496555408183,0.8779859384455364,0.6390902276639003,47.86410192355733,51.79285714285715,0.06817989487639986,0.3092155643715348,-0.8419266414306286,4.857500164549461,0.45121951219512163,-3.0152721576817676,-3.2995150018458026,-7.862769196509746,-10.47282346664455,1.7392980209419595,5.123433717575056,0,16.649999999999977,36.89999999999998,20.25,0.0,1,0,0.4512195120728399,0.5487804876561574,0.0,0,0,0,0.04857500164549461,False,0,0.3309148184204062,741.15,4,2.4353320608174815,797.6325,1,5.00000000000001,,,,
58637,431.0,434.65,420.5,429.5,1.80029,NSE:QUADFUTURE-EQ,2025-07-31,468.38136576612754,474.634812163078,506.04201667862156,0.9868247203182352,0.9379355794965742,1.0905270448571072,1.105086873487958,1.1782119131050561,37.0962962962963,22.175000000000008,0.05162980209545986,0.35925057714285985,-1.0482663287639697,3.294528521536665,0.6360424028268561,-0.7026840225780466,-4.364993950909582,-8.794684057282456,-11.331985570338675,0.5169465252965049,3.790207327483931,0,1.5,14.149999999999977,3.6499999999999773,9.0,0,1,0.1060070670628927,0.2579505298530373,0.6360424023773562,0,0,0,0.03294528521536665,False,0,0.04648102411925002,428.05,4,0.3376018626309636,443.1,3,3.1664726426076886,,,,
58761,310.0,315.4,306.6,310.45,1.27156,NSE:QUICKHEAL-EQ,2025-07-31,346.09602331080794,346.6140764727228,371.0633501279601,0.9985053891429143,0.9341102438524148,1.114820497055268,1.116489213956266,1.19524351788681,21.043841336116884,15.446428571428555,0.04975496399236127,0.194061808768506,-2.1279949558638083,2.8345949428249173,0.4374999999999984,-2.2698612862547254,-2.9409006117323298,-6.2007701336242365,-8.10751504605624,0.5537121038231316,2.8413064837670086,0,0.44999999999998863,8.799999999999955,4.949999999999989,3.3999999999999773,1,0,0.0511363635782531,0.562499999360797,0.38636363592458617,1,0,0,0.02834594942824917,False,0,0.10918884637203684,305.0,9,1.755516186181346,329.4,4,6.104042518924139,,,,
58885,372.0,374.85,364.05,367.55,12.63261,NSE:RAILTEL-EQ,2025-07-31,398.4937894523123,397.6834609429676,380.9782450855942,1.0020376218498583,1.0438482146234367,1.0841893332942791,1.0819846577145085,1.0365344717333538,19.764216366158223,9.760714285714275,0.0265561536817148,0.306698790988234,-3.0083124422747005,2.9383757311930383,0.32407407407407374,-1.8340150415622085,-3.943654610077365,-7.556754317769852,-9.656182228310426,-0.036634649198094504,2.5400528337238564,0,4.449999999999989,10.800000000000011,2.8500000000000227,3.5,0,1,0.4120370366555197,0.2638888886445491,0.3240740737740051,0,0,0,0.02938375731193038,False,0,0.0,336.4,1,8.475037409876217,404.05,11,9.93062168412461,,,,
59009,154.02,160.26,152.6,157.01,14.75996,NSE:RAIN-EQ,2025-07-31,152.6371618330654,149.055708186099,144.42708610734573,1.0240276182009405,1.0320481580256562,0.9721493015289816,0.9493389477491816,0.9198591561514918,67.05918810040279,4.692142857142859,0.029884356774363796,1.5393168772682433,0.1403150711142285,4.878670148398189,0.5757180156657962,-1.7666943044836927,0.1978302488831996,-2.6384538730994906,-4.311847937442246,3.2043229997548015,5.153604898104608,0,2.9899999999999807,7.659999999999997,3.25,1.420000000000016,1,0,0.3903394250778835,0.4242819837803109,0.18537858983632255,0,0,0,0.04878670148398189,False,0,0.8057452677346715,156.79,3,0.14011846379211443,164.8605,1,5.000000000000007,,,,
59133,187.0,190.59,185.5,188.47,4.32597,NSE:RAJESHEXPO-EQ,2025-07-31,198.14097036389586,197.4350814007405,190.4954977172992,1.003575296538727,1.0364291217724202,1.0513130491001001,1.0475676839854646,1.0107470563872192,27.42671009771992,5.858571428571433,0.031084901727444332,0.6485035833444417,-2.1392595669557113,2.7006950708335564,0.5834970530451861,-2.9025390726413645,-2.7930598154235367,-5.970282544824212,-7.8314345977460915,0.6063856345020898,2.8280112806917006,0,1.4699999999999989,5.090000000000003,2.1200000000000045,1.5,1,0,0.28880157114184324,0.41650294613653704,0.29469548075698315,0,0,0,0.027006950708335562,False,0,0.0,182.01,18,3.4276012097416078,189.0,17,0.28121186395712905,,,,
59257,373.15,384.4,366.1,376.45,10.30941,NSE:RALLIS-EQ,2025-07-31,354.4946839025794,327.5108180416646,274.10378046785263,1.0823907619976145,1.194842396856601,0.9416780021319682,0.8699981884491025,0.7281279863669881,71.64473684210525,15.796428571428562,0.0419615581655693,0.6358010494635641,-0.8689927583936832,4.86120334705803,0.5655737704918028,-1.7379855167873663,1.4407487582075145,-1.563590478387783,-3.3323401362908163,4.634249860862908,6.709674944386906,1,3.3000000000000114,18.299999999999955,7.949999999999989,7.0499999999999545,1,0,0.18032786875392026,0.43442622927080576,0.3852459014288258,0,0,0,0.0486120334705803,False,0,0.8035355389625828,312.95,16,16.868109974764245,385.75,4,2.4704476026032705,,,,
59381,1192.0,1209.0,1170.1,1177.2,3.10445,NSE:RAMCOCEM-EQ,2025-07-31,1149.3408695855687,1090.3670361873371,983.6925663049637,1.0540862218326446,1.108442895205637,0.9763344118124097,0.9262377133769428,0.8356205965893337,57.45114006514659,36.45714285714286,0.030969370418911707,0.49194990913715525,-2.01431663059764,3.304451240231064,0.1825192802056586,-0.782420509405701,0.2919359785535027,-2.0634832510419967,-3.4641647750479376,2.7634451023045776,4.352161182426177,0,14.799999999999955,38.90000000000009,17.0,7.100000000000136,0,1,0.38046272483792526,0.43701799474626685,0.18251928015873847,0,0,0,0.03304451240231064,True,1,0.6854616288285984,1135.1,10,3.5762827047230834,1236.0600000000002,1,5.000000000000011,,,,
59505,436.0,442.5,431.7,438.45,1.26975,NSE:RATEGAIN-EQ,2025-07-31,453.0803087413665,457.9406310987768,536.1115283598697,0.9893865666696826,0.8541891134103351,1.0333682489254568,1.0444534863696586,1.222742680715862,21.34632418069087,10.39999999999999,0.023719922454099648,0.2596848915319881,-0.8031674208144821,2.4632227163872757,0.6249999999999993,-1.3574660633484164,-0.7455309644363659,-2.424669263136571,-3.433944295551235,0.9924106163228202,2.096860801930924,0,2.4499999999999886,10.800000000000011,4.050000000000011,4.300000000000011,1,0,0.22685185164180252,0.3749999996527784,0.39814814777949303,0,0,0,0.02463222716387276,False,0,0.07173840962416778,434.25,27,0.9579199452617149,483.3,16,10.229216558330489,,,,
59629,141.0,144.79,138.01,140.04,3.99399,NSE:RATNAVEER-EQ,2025-07-31,149.71920359692152,150.92822178405711,153.55712442876987,0.991989449204103,0.9828799695586107,1.0691174207149494,1.0777507982294854,1.0965233106881596,43.3649289099526,6.926428571428572,0.049460358264985516,1.0411494903073015,-1.3038269081682956,4.841473864610112,0.2994100294985252,-0.6272464585241994,-5.104806649801228,-9.862310237656525,-12.570272902199534,0.1828864680276886,3.754611995240314,0,0.960000000000008,6.780000000000001,3.789999999999992,2.030000000000001,0,1,0.14159292014514432,0.558997049323012,0.2994100290569175,0,0,0,0.04841473864610112,False,0,0.0,123.82,4,11.582405027135104,143.99,16,2.820622679234517,,,,
59753,671.25,680.0,660.6,668.6,2.93604,NSE:RAYMOND-EQ,2025-07-31,695.1154172051181,757.9889100322425,1124.4730224635389,0.9170522259693087,0.6740836773225659,1.0396581172676012,1.1336956476701203,1.6818322202565643,41.62830840046028,24.882142857142867,0.037215289944874164,0.1802888025157363,-2.1942656524283204,2.90158540233323,0.41237113402061903,-1.8066120538326542,-2.9241803873740273,-6.007757523069618,-7.816781233890156,0.3685835825159428,2.5168767219991244,0,2.6499999999999773,19.399999999999977,8.75,8.0,0,1,0.13659793807391757,0.45103092760256186,0.41237113380805657,0,0,0,0.029015854023332302,False,0,0.0,575.0,5,13.999401734968595,681.1,2,1.8695782231528568,,,,
59877,1100.0,1156.5,1075.0,1148.4,1.61028,NSE:RAYMONDLSL-EQ,2025-07-31,1166.8959402624444,1151.535254969989,1222.3278092302603,1.0133393096096357,0.9420838225836883,1.0161058344326404,1.0027301070794052,1.0643746161879661,28.4452296819788,45.98571428571433,0.04004329004329008,0.3942941212594728,2.098150782361321,7.09683037269244,0.9006134969325165,-2.204836415362727,3.0096814509618826,0.041129181287726,-1.7088374516603773,6.159794834148279,8.204074920486423,1,48.40000000000009,81.5,8.099999999999909,25.0,1,0,0.5938650306019809,0.09938650305528889,0.3067484662200309,0,0,0,0.0709683037269244,False,1,0.3134161484194807,1118.55,11,2.5992685475444213,1170.0,12,1.8808777429467003,,,,
60001,259.49,270.0,255.2,266.83,361.43299,NSE:RBLBANK-EQ,2025-07-31,256.2842164109024,240.716298936757,200.01735095293984,1.0646733002414412,1.2034770873122544,0.9604775190604595,0.9021335642047634,0.749605932439905,53.09672929714678,8.436428571428566,0.03161724158238791,2.8470874520557095,1.9407831900668515,5.546602705842676,0.78581081081081,-0.8634192932187167,2.7462668176112053,-0.09294654630046482,-1.7699159351041733,5.751572937235941,7.697729851487463,1,7.339999999999975,14.800000000000011,3.170000000000016,4.2900000000000205,1,0,0.49594594561084526,0.21418918904446765,0.28986486466901135,0,0,0,0.05546602705842676,False,1,0.8357164990032061,250.68,14,6.052542817524258,266.9,9,0.02623393171682089,,,,
60125,153.1,154.9,152.0,152.37,12.17946,NSE:RCF-EQ,2025-07-31,154.27900510561997,153.02961123415378,151.296869117831,1.0081643929001065,1.011452597310347,1.0125287465092865,1.0043290098717186,0.9929570723753428,50.6510851419032,4.405714285714287,0.028914578235310667,0.4033603833897811,-1.8677143041154154,1.9032617969416588,0.12758620689655303,-1.397565531010508,-0.5980080894185125,-3.203223467548473,-4.745571422379452,2.151320988139891,3.927183900937823,0,0.7299999999999898,2.9000000000000057,1.8000000000000114,0.37000000000000455,0,1,0.2517241370630162,0.6206896530321073,0.1275862064566006,0,0,0,0.019032617969416587,True,1,0.259381350846721,150.32,23,1.3454092012863499,159.8,26,4.876287983198797,,,,
60249,395.5,399.3,392.25,395.2,71.69233,NSE:RECLTD-EQ,2025-07-31,398.60898236832713,401.29235265559265,418.4171097723772,0.9933131786102873,0.9590725218524152,1.0086259675311922,1.0154158721042323,1.05874774739974,44.225074037512314,7.196428571428568,0.018209586466165405,0.9275940583058317,-1.0887248154173503,1.783906882591096,0.41843971631205445,-1.013640345388565,-0.9432779954715942,-2.552770559692792,-3.5212387951059165,0.7202739904079568,1.77623392738572,0,0.30000000000001137,7.050000000000011,3.8000000000000114,2.9499999999999886,0,1,0.04255319142900411,0.5390070914340332,0.41843971571852295,1,0,0,0.01783906882591096,False,0,0.3236982529187179,390.2,36,1.2651821862348178,408.25,48,3.3021255060728776,,,,
60373,259.95,262.35,248.05,250.2,49.80076,NSE:REDINGTON-EQ,2025-07-31,293.5172798346288,289.82083651863024,252.39438731690026,1.0127542358941504,1.1482855843174447,1.173130614846638,1.1583566607459244,1.0087705328413281,24.327122153209075,11.207142857142859,0.04479273723878041,1.690328414258551,-5.744961386325109,5.715427657873706,0.15034965034964864,-2.071953286871351,-9.688131677736077,-16.40257073789267,-20.073728950272894,-1.8009054568789558,3.7995531889736727,0,9.75,14.300000000000011,2.400000000000034,2.1499999999999773,0,1,0.6818181813413853,0.16783216771480491,0.15034965024450903,0,0,0,0.057154276578737055,True,1,0.0,240.55,18,3.8569144684252508,256.99,15,2.7138289368505277,,,,
60497,127.0,130.95,126.37,128.88,2.46442,NSE:REDTAPE-EQ,2025-07-31,132.5676335728209,134.37694253201224,148.149243515511,0.9865355698299185,0.9070376556998294,1.0286129234390202,1.0426516335506846,1.149513062659148,32.86796968488238,4.678571428571426,0.036301764653719946,0.4825421187084705,-0.9605778836548068,3.55369335816262,0.5480349344978165,-2.4052870206716324,-3.067133982159782,-7.125709330277506,-9.467540165349583,1.3623674750750647,4.307103161570314,0,1.8799999999999955,4.579999999999984,2.069999999999993,0.6299999999999955,1,0,0.4104803484487333,0.4519650645153602,0.13755458485250038,0,0,0,0.0355369335816262,False,0,0.11519563061556659,125.55,11,2.5837988826815628,131.55,14,2.071694599627573,,,,
60621,440.0,443.0,430.55,432.95,3.89669,NSE:REFEX-EQ,2025-07-31,433.13729647018215,440.1665470169503,443.91836514870624,0.9840304752953035,0.9915484052332479,1.0004326053128125,1.0166683150870777,1.0253340227479069,46.680790960451965,17.24285714285714,0.03982643987263458,0.9201630686066012,-3.531639928698757,2.875620741425104,0.19277108433734774,-1.9607843137254926,2.710802881611934,-2.944709158429706,-6.137685540397897,9.066203189534612,13.401244571783591,1,7.050000000000011,12.449999999999989,3.0,2.3999999999999773,0,1,0.5662650597861338,0.24096385522814168,0.19277108418251152,0,0,0,0.028756207414251042,True,1,0.47471062593468,432.5,13,0.10393809908765184,454.4,19,4.954382723178194,,,,
60745,466.7,475.55,446.0,453.85,3.68551,NSE:RELAXO-EQ,2025-07-31,480.109050258757,463.8773890177962,477.33929133325256,1.0349912749041927,0.9717980426923247,1.0578584339732444,1.0220940597505699,1.0517556270425306,27.78040700425936,14.689285714285717,0.03236594847259164,0.6887459460716097,-6.025468474997405,6.510961771510414,0.2656514382402714,-3.3647375504710633,-4.3055643409871935,-8.357897091885205,-10.694292108866179,0.12173002231202644,3.0676624385874893,0,12.849999999999966,29.55000000000001,8.850000000000023,7.850000000000023,0,1,0.43485617582576647,0.2994923856854516,0.2656514381503724,0,0,0,0.06510961771510414,False,1,0.0,450.85,2,0.661011347361463,456.6,15,0.6059270684146744,,,,
60869,1388.1,1402.6,1382.2,1390.2,170.65827,NSE:RELIANCE-EQ,2025-07-31,1439.3285425331414,1437.9132075643076,1350.6698964326113,1.0009842979126893,1.0645926227882352,1.0353391904280977,1.034321110318161,0.9715651679129702,22.57053291536046,23.607142857142858,0.01698111268676655,1.6259182022156997,-1.4112474292603265,1.46741476046611,0.39215686274510064,-1.560173037373236,-0.8142997117607385,-1.913022961797731,-2.5797333236409825,0.3093171255514414,1.0163006196276687,1,2.1000000000001364,20.399999999999864,12.399999999999864,5.899999999999864,1,0,0.10294117642013424,0.607843136956937,0.28921568613273263,0,0,0,0.014674147604661101,False,0,0.17144062920728978,1290.5,8,7.1716299812976585,1395.6,6,0.38843331894690425,,,,
60993,261.91,273.55,257.53,269.61,11.40706,NSE:RELIGARE-EQ,2025-07-31,262.06486704916335,247.46367810294635,237.08041173594145,1.0590033618596053,1.043796390815154,0.9720146398470507,0.91785793591835,0.8793457651271891,49.01804247165898,11.552142857142854,0.04284760527110587,0.5847568536172391,1.935800975462212,5.941916101034842,0.7540574282147323,-0.9754622102914983,0.003956488517533316,-3.4793658161272214,-5.512653229883659,3.74811036778444,6.204678394670267,0,7.699999999999989,16.02000000000004,3.9399999999999977,4.380000000000052,1,0,0.48064918821432445,0.24594257163174546,0.27340823952971033,0,0,0,0.05941916101034842,False,1,0.5973756524730955,267.61,5,0.7418122473202032,283.0905,1,5.000000000000003,,,,
61117,322.05,334.8,321.3,328.1,11.06191,NSE:RELINFRA-BE,2025-07-31,361.58316772576757,354.64811979503054,298.05781364690483,1.019554729162938,1.1898635216292823,1.1020517151044424,1.0809147204968927,0.9084358843246109,31.41145638337703,17.439285714285713,0.05315234902251055,0.2010966638188345,0.19850358833410722,4.114599207558671,0.5037037037037045,-1.6491067338524896,-1.8458132647261074,-5.930857316520726,-8.28893597276339,2.6101315386203336,5.571036018353472,0,6.050000000000011,13.5,6.699999999999989,0.75,1,0,0.4481481478161874,0.49629629592866853,0.05555555551440329,0,0,0,0.04114599207558671,False,0,0.07050219278209091,275.8,5,15.940262115208782,359.0,3,9.41786040841206,,,,
61241,131.15,141.0,131.15,138.95,0.2433,NSE:RELTD-BE,2025-07-31,136.8642161607687,134.21101953634167,128.54541504965547,1.0197688433751046,1.0440747301994213,0.9849889612146003,0.9658943471489145,0.9251199355858617,61.17464624927309,7.220714285714285,0.051966277694957076,0.08080209345504372,1.8321729571271528,7.088880892407337,0.7918781725888312,-3.8842066691095516,3.126577142687488,-1.8409906465778976,-4.677709584983878,8.62373712039344,12.322734999990557,0,7.799999999999983,9.849999999999994,2.0500000000000114,0.0,1,0,0.791878171784894,0.20812182719987757,0.0,0,0,0,0.07088880892407337,False,1,0.6417646855542828,136.8,4,1.547319179560977,143.0,6,2.914717524289321,,,,
61365,125.56,129.87,123.87,125.22,1.3238,NSE:REMSONSIND-EQ,2025-07-31,131.7880257978252,133.0580984569554,126.24090538911136,0.9904547511661527,1.0540014589314888,1.0524518910543461,1.0625946211224677,1.0081528940194167,43.522860492379856,5.023571428571428,0.04011796381226184,0.37718521247055575,-2.225345514171933,4.791566842357451,0.22499999999999906,-1.9598656984461553,-2.9217037155719066,-5.8845293417243445,-7.6262604628640736,0.23372928226769452,2.287770574787785,0,0.3400000000000034,6.0,4.310000000000002,1.3499999999999943,0,1,0.056666666572222794,0.7183333321361115,0.22499999962499906,1,0,0,0.04791566842357451,True,1,0.0,109.56,10,12.505989458552943,129.0,10,3.018687110685195,,,,
61489,486.1,506.0,483.2,501.0,5.5271,NSE:RHIM-EQ,2025-07-31,491.5277445017008,481.34934680060235,468.371077214127,1.0211455521208275,1.027709374506364,0.9810933023986044,0.9607771393225596,0.934872409609036,60.8189855746859,17.517857142857142,0.03496578272027374,0.6171481958271934,1.4889091461561883,4.5508982035928165,0.780701754385965,-1.5294236807454584,0.40549658300656055,-2.1161218003678144,-3.6116515364322046,3.0604708512692165,4.772049689137923,0,14.899999999999977,22.80000000000001,5.0,2.900000000000034,1,0,0.6535087716431965,0.21929824551785154,0.12719298240035537,0,0,0,0.04550898203592817,False,0,0.7099870774218161,498.0,8,0.5988023952095809,529.0,7,5.588822355289421,,,,
61613,258.15,260.65,254.45,256.75,4.2491,NSE:RITES-EQ,2025-07-31,271.4419793774057,271.7172727538781,258.84003987523255,0.9989868388796844,1.04974977165377,1.0572228992304018,1.0582951227025437,1.0081403695237878,9.433962264150765,5.274999999999993,0.020545277507302798,0.18162705647193014,-1.458453271924779,2.4148003894839296,0.3709677419354864,-0.9211283822682917,-2.4370163016631072,-5.055567608078259,-6.604212844179101,0.33006997379238723,2.119417074127879,0,1.3999999999999773,6.199999999999989,2.5,2.3000000000000114,0,1,0.22580645124869603,0.40322580580124945,0.3709677413371513,0,0,0,0.024148003894839294,False,0,0.0,248.0,1,3.4079844206426486,259.49,3,1.0671859785783873,,,,
61737,588.5,592.95,570.25,582.55,9.89315,NSE:RKFORGE-EQ,2025-07-31,628.8446756489179,641.4545824334023,695.0598871878897,0.9803416997402251,0.9228767107085311,1.079469016649074,1.10111506726187,1.1931334429454805,16.779661016949177,17.971428571428557,0.030849589857400325,0.6256994107181084,-2.583612040133787,3.896661230795648,0.5418502202643141,-1.588628762541806,-3.0575170432168277,-6.547653264067782,-8.581008713482948,0.7034229022281051,3.176348520158988,0,5.9500000000000455,22.700000000000045,4.4500000000000455,12.299999999999955,0,1,0.26211453732946643,0.19603524220439136,0.5418502200256136,0,0,0,0.03896661230795648,False,0,0.0,553.4224999999999,1,5.00000000000001,587.0,4,0.763882928503999,,,,
61861,909.9,909.9,894.6,902.3,0.63213,NSE:ROUTE-EQ,2025-07-31,951.8607709117424,975.3934532693274,1049.5133215384296,0.9758736515211291,0.9293769152349076,1.0549271538421172,1.0810079278170537,1.1631534096624512,21.405121470781324,21.342857142857124,0.023653837019679845,0.17720812969101982,-1.0961306587745259,1.6956666297240335,0.5032679738562061,-0.2630713581058838,-1.2980856882406573,-2.9765611099633382,-3.985293139082529,0.4394862948282014,1.5438689470753437,1,7.600000000000023,15.299999999999955,0.0,7.699999999999932,0,1,0.49673202581913234,0.0,0.5032679735272728,0,0,0,0.016956666297240335,False,0,0.12898142007660587,900.0,7,0.2549041338800792,914.95,3,1.4019727363404735,,,,
61985,353.0,355.3,345.0,348.15,39.3494,NSE:RVNL-EQ,2025-07-31,373.2050173531644,382.73347639452993,407.3742568397395,0.9751041922668312,0.9395131625734927,1.0719661564071936,1.0993349889258364,1.17011132224541,22.359735973597367,8.453571428571426,0.02428140579799347,0.556933500656164,-2.859933035714286,2.958494901622867,0.3058252427184441,-1.5066964285714224,-3.1230289763662586,-6.203812483419849,-8.01108957603456,0.1670073498962221,2.3136631573049313,0,4.850000000000023,10.300000000000011,2.3000000000000114,3.1499999999999773,0,1,0.47087378595060964,0.2233009706569902,0.3058252424215263,0,0,0,0.02958494901622867,False,0,0.0,325.15,10,6.606347838575327,383.95,18,10.282924026999861,,,,
62109,123.0,124.65,122.52,124.2,133.87143,NSE:SAIL-EQ,2025-07-31,130.90776073021007,129.36352642887974,118.59996437502542,1.0119371691848498,1.0907551879174164,1.0540077353479071,1.0415742868669866,0.9549111463367587,26.88270196257413,3.2085714285714246,0.025833908442604064,0.9842184698695714,0.03221649484536586,1.7149758454106359,0.7887323943661968,-0.9342783505154612,-3.1140788816774867,-6.836924562362339,-8.997241927681687,0.918685053910236,3.5823306891761204,0,1.2000000000000028,2.1300000000000097,0.45000000000000284,0.480000000000004,1,0,0.5633802790451619,0.2112676046419365,0.22535211161806606,0,0,0,0.017149758454106358,False,0,0.0,123.85,11,0.28180354267311475,135.98,22,9.484702093397734,,,,
62233,831.0,837.3,800.5,808.45,2.50984,NSE:SAILIFE-EQ,2025-07-31,810.1084664869047,782.1410305997463,722.6941266412834,1.0357575357806161,1.0822573503326254,1.0020514150372994,0.9674575182135522,0.8939255694740348,56.99096225412017,25.596428571428582,0.031661115185142655,0.33016264901512526,-4.4724093111189775,4.55192034139402,0.2160326086956537,-1.8078695498050283,-2.353642186801716,-4.6844469037329866,-6.069621606213915,0.09401288942302365,1.6684635983011187,0,22.549999999999955,36.799999999999955,6.2999999999999545,7.9500000000000455,0,1,0.6127717389639202,0.17119565212739146,0.21603260863694915,0,0,0,0.045519203413940196,True,1,0.47472715507953417,802.0,9,0.7978229946193389,838.5,11,3.716989300513322,,,,
62357,208.13,212.4,202.9,210.15,2.77514,NSE:SAKSOFT-EQ,2025-07-31,220.63428641883058,210.3982053581994,193.18900103643853,1.0486509903599437,1.0890796278744406,1.0498895380386895,1.0011810866438229,0.9192909875633525,27.30859146697837,10.065000000000001,0.04789436117059244,0.23738118345290096,0.009517917479660321,4.520580537711159,0.7631578947368421,-0.9517917479655451,-1.091918859133064,-4.307453254088467,-6.191587356188343,2.3472313551981108,4.594086848081198,0,2.0200000000000102,9.5,2.25,5.22999999999999,1,0,0.21263157872354677,0.2368421050138504,0.5505263152099712,0,0,0,0.04520580537711159,False,0,0.10429571137555867,209.0,3,0.5472281703545113,216.6,4,3.0692362598144127,,,,
