,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,atr_pct,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,macd_ls_signal,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,range_pct,close_below_1/2,strong_rejection,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
38140,718.5,730.5,717.19,723.35,1.55713,NSE:JUNIORBEES-EQ,2025-07-30,728.2366758150082,721.8699221168027,694.7486262434991,1.008819807423941,1.0390375667526661,1.0067556173567542,0.9979538565242313,0.960459841354115,38.707070707070734,23.740000000000002,0.03281952028755098,0.46635037353732595,0.052560963802093505,1.8400497684385075,0.4628099173553714,-0.6182829163035848,-0.7919091951437461,-3.048703125786999,-4.392352900295986,1.572454207582238,3.0903210309699167,0,4.850000000000023,13.309999999999945,7.149999999999977,1.3099999999999454,1,0,0.36438767816349854,0.5371900822410297,0.0984222388441569,0,0,0,0.018400497684385075,False,0,0.16505927734865794,709.85,35,1.8663164443215592,742.47,24,2.643257067809498,,,,
38263,351.5,352.3,347.05,348.45,3.82225,NSE:JWL-EQ,2025-07-30,364.2760764736346,372.49010506120635,377.0557072216709,0.9779483307718414,0.9878914386574171,1.0454185004265593,1.0689915484609165,1.082094151877374,25.502742230347337,7.828571428571414,0.022466842957587642,0.29271790154934135,-0.4570775603485281,1.506672406371072,0.26666666666666233,0.4142265390658445,-0.8752299493637242,-3.751513449560117,-5.446536386372577,2.178258468425762,4.160542848459793,0,3.0500000000000114,5.25,0.8000000000000114,1.3999999999999773,0,1,0.5809523798458072,0.15238095209070512,0.2666666661587258,0,0,0,0.015066724063710719,False,0,0.08996232741231143,338.25,5,2.9272492466637936,362.8,9,4.118237910747603,,,,
38386,331.5,336.1,328.6,330.35,2.07312,NSE:JYOTHYLAB-EQ,2025-07-30,340.8297619536004,343.7406740346993,362.3987011073059,0.9915316623810279,0.9485151933061647,1.0317232085775703,1.0405348086414385,1.0970143820411862,17.862371888726145,7.08214285714286,0.021438301368678248,0.3924407675901534,-0.5119710886914587,2.2703193582563945,0.23333333333333334,-0.16563770516488824,-1.5536063733621999,-3.1955953971485975,-4.18292461500592,0.14504636451403127,1.2240857454466447,0,1.1499999999999773,7.5,4.600000000000023,1.75,0,1,0.15333333312888586,0.6133333325155585,0.23333333302222223,0,0,0,0.022703193582563945,True,1,0.06531404140997059,317.15,7,3.9957620705312684,348.65,37,5.539579234145589,,,,
38509,1030.0,1053.0,1016.5,1045.9,3.61624,NSE:JYOTICNC-EQ,2025-07-30,1047.6828880211206,1082.8584089383648,1084.7926203723484,0.9675160476874068,0.9982169758554224,1.0017046448237121,1.035336465186313,1.0371857924967476,53.879941434846295,31.90000000000001,0.03050004780571757,0.5275337415379925,1.3272621584964197,3.489817382158906,0.805479452054797,-0.21313698895563316,1.6055075579964706,-0.27450335259720254,-1.401601205064279,3.5577638255902175,4.801811447723302,1,15.900000000000091,36.5,7.099999999999909,13.5,1,0,0.4356164382368199,0.19452054789190967,0.3698630135972978,0,0,0,0.03489817382158906,False,0,0.7372816951808641,1002.2,13,4.178219715077927,1084.0,21,3.6427956783631235,,,,
38632,1162.9,1194.7,1162.9,1169.0,2.87122,NSE:KAJARIACER-EQ,2025-07-30,1171.7136412793686,1104.5081683412996,1001.0165791460198,1.0608465150954884,1.103386488646941,1.0023213355683223,0.9448316239018816,0.8563016074816252,43.366834170854254,42.09285714285717,0.03600757668336798,0.5731314143731623,0.5418422636965644,2.720273738237806,0.1918238993710666,0.017201341704656873,-1.853230419621531,-4.971087853158967,-6.80021458008197,1.4761583690110525,3.6483571513731174,0,6.099999999999909,31.799999999999955,25.700000000000045,0.0,1,0,0.19182389931074462,0.8081761003747899,0.0,0,0,1,0.02720273738237806,True,1,0.34390593192052255,1150.1,10,1.616766467065876,1268.5,4,8.511548331907614,,,,
38755,189.5,189.54,177.05,177.91,14.53699,NSE:KALAMANDIR-EQ,2025-07-30,167.93243349684855,153.8349295984017,150.89307307604616,1.0916404612089694,1.0194962993488303,0.9439178994820333,0.8646783744500123,0.8481427298973985,70.39497307001797,9.174999999999995,0.05157101905457813,0.9033509627228553,-5.608022071307297,7.020403574841201,0.06885508406725273,0.5411714770798017,-4.03542776181555,-9.627412581331187,-12.767781076663903,2.29423273499011,6.639705806839967,0,11.590000000000003,12.48999999999998,0.03999999999999204,0.8599999999999852,0,1,0.9279423531401599,0.0032025620470749784,0.06885508401212455,0,0,0,0.07020403574841201,True,1,0.7393634415068723,174.5,4,1.9166994547805052,182.5,3,2.579956157607781,,,,
38878,604.4,610.0,601.55,606.65,16.393,NSE:KALYANKJIL-EQ,2025-07-30,589.5786922160588,567.4619100163538,527.7622447528172,1.0389749193898627,1.0752226322709584,0.9718597085898935,0.9354024726223586,0.8699616661218449,60.6077658975802,14.646428571428569,0.024143127950924863,0.4519258793919908,0.3722700198544011,1.3928954092145462,0.6035502958579876,0.0,0.6592810959994984,-1.2405558008631652,-2.378851374101025,2.6336460719078842,3.892591289988102,0,2.25,8.450000000000045,3.3500000000000227,2.8500000000000227,1,0,0.26627218903399597,0.3964497036728411,0.3372781061097309,0,0,0,0.013928954092145463,False,0,0.8415644428946665,593.6,11,2.1511579988461147,617.7,4,1.8214786120497928,,,,
39001,260.95,263.45,258.1,258.85,6.12766,NSE:KARURVYSYA-EQ,2025-07-30,264.3059415281824,253.99862923744757,237.21569591505175,1.0405801886477866,1.070749674711263,1.021077618420639,0.9812579843053798,0.9164214638402617,27.586206896551815,6.4749999999999925,0.02501448715472278,0.20063220200047954,-0.4614497212074557,2.0668340737878945,0.14018691588785137,0.3460872909055863,-1.9061694709716648,-4.719942519089149,-6.379029481292445,1.0788512662874088,3.0155273471700776,0,2.099999999999966,5.349999999999966,2.5,0.75,0,1,0.3925233637522889,0.4672897187527325,0.14018691562581975,0,0,0,0.020668340737878946,True,1,0.0,254.6,3,1.6418775352520874,276.95,15,6.9924666795441235,,,,
39124,5584.5,5795.0,5530.0,5638.0,7.04342,NSE:KAYNES-EQ,2025-07-30,5801.975484116017,5790.352525717295,5301.273490236267,1.0020072971977265,1.0922568957028531,1.0290839808648486,1.027022441595831,0.9402755392402035,23.069053708439895,159.35714285714286,0.02826483555465464,1.6704974583769017,1.732226632984482,4.700248315005321,0.4075471698113208,0.7668711656441718,0.5009001942993538,-2.2254886948004633,-3.8371501411144697,3.383698198816855,5.248832844953597,0,53.5,265.0,157.0,54.5,1,0,0.20188679244521182,0.5924528301663226,0.20566037735072978,0,0,0,0.04700248315005321,False,0,0.19042785413830524,5405.0,6,4.132671159985811,5808.0,23,3.0152536360411495,,,,
39247,861.95,881.4,850.5,872.95,8.95296,NSE:KEC-EQ,2025-07-30,875.046966021863,862.9466116119072,826.0413178298055,1.0140221356073853,1.0446772975945806,1.0024021605153364,0.9885407086452914,0.9462641821751595,42.31378763866881,22.610714285714316,0.02590149984044254,0.7719283954193411,1.4763150247021266,3.539721633541437,0.7265372168284809,0.19761697181052548,0.5274249455877282,-1.0826013253197562,-2.051757334757554,2.1907294939571935,3.2461111952161246,1,11.0,30.899999999999977,8.449999999999932,11.450000000000045,1,0,0.3559870549009753,0.27346278308301974,0.3705501616923803,0,0,0,0.03539721633541437,False,0,0.4169363530394921,850.0,13,2.629016553067191,919.9,13,5.378314909215869,,,,
39370,3935.0,3938.0,3847.2,3901.4,1.56034,NSE:KEI-EQ,2025-07-30,3861.469230447486,3724.718599976331,3657.380579868147,1.0367143521854305,1.0184115430805432,0.9897650152374753,0.9547133336690242,0.9374533705511219,65.92039800995028,107.14285714285721,0.02746266907849931,0.4373110758361429,-0.5252422233554286,2.327369662172558,0.5969162995594732,0.33146353901070885,-0.04560384097070082,-1.4251835486630826,-2.2586190741751206,1.3731391062721219,2.2699450509409806,0,33.59999999999991,90.80000000000018,3.0,54.20000000000027,0,1,0.37004405282268066,0.03303964757345372,0.5969162994937335,0,0,0,0.02327369662172558,False,0,0.6175959984923485,3831.3,18,1.7967908955759448,3932.35,18,0.7933049674475782,,,,
39493,1128.0,1137.0,1105.1,1109.2,12.90937,NSE:KFINTECH-EQ,2025-07-30,1226.6680383548867,1217.1544379240677,1131.8446076531616,1.0078162640125152,1.0753723874232108,1.1059033883473555,1.0973263955319759,1.020415261137001,17.433155080213922,36.41428571428575,0.03282932357941376,0.8424492179327362,-1.518245582881995,2.875946628200513,0.128526645768029,0.15093669537423826,-5.598393164138944,-10.22176809696695,-12.858425895722977,-0.4729776776644997,2.9812955069257323,0,18.799999999999955,31.90000000000009,9.0,4.100000000000136,0,1,0.589341692605219,0.28213166135356293,0.1285266457277385,0,0,0,0.02875946628200513,True,1,0.0,1006.3,11,9.276956364947718,1170.4,7,5.517490082942665,,,,
39616,750.0,771.45,748.35,750.45,2.33485,NSE:KIMS-EQ,2025-07-30,734.6826406853052,699.5448618933506,644.1016239812642,1.0502294859215355,1.0860784010594253,0.978989460570731,0.9321671822151383,0.8582871929925566,60.578871201157774,23.97857142857143,0.031952257217098316,0.3993643831522605,0.08001600320064316,3.0781531081351217,0.0909090909090918,0.020004000800157,-2.3330571377753038,-4.987695477155174,-6.556807948849393,0.47418585272051544,2.2906081015015802,0,0.4500000000000455,23.100000000000023,21.0,1.6499999999999773,1,0,0.019480519472088304,0.9090909086973623,0.07142857139764891,1,0,1,0.03078153108135122,True,1,0.6441909710902259,708.0,5,5.656606036378179,787.9725000000001,1,5.000000000000004,,,,
